rxn_id	Jankowski_2008	Flamholz_2012	Beber_2022	LLM_Opus_4.8
rxn32364	=	=	=	=
rxn32365	=	>	>	>
rxn32366	=	NA	NA	?
rxn32367	=	=	=	>
rxn32368	NA	NA	NA	>
rxn32369	=	=	=	>
rxn32370	NA	NA	NA	>
rxn32371	=	=	=	>
rxn32372	NA	NA	NA	?
rxn32373	=	NA	NA	?
rxn32374	=	NA	NA	?
rxn32375	NA	NA	NA	?
rxn32376	>	>	>	>
rxn32377	NA	NA	NA	?
rxn32378	=	>	>	>
rxn32379	=	NA	NA	?
rxn32380	=	=	=	>
rxn32381	>	>	>	>
rxn32382	=	=	=	>
rxn32383	=	=	=	>
rxn32384	=	=	=	=
rxn32385	=	=	=	>
rxn32386	=	=	=	>
rxn32387	=	=	=	=
rxn32388	=	>	>	>
rxn32389	=	NA	>	>
rxn32390	NA	NA	NA	=
rxn32391	NA	NA	NA	>
rxn32392	NA	NA	NA	?
rxn32393	NA	NA	NA	>
rxn32394	NA	NA	NA	>
rxn32395	>	=	=	>
rxn32396	NA	NA	=	>
rxn32397	NA	NA	=	>
rxn32398	=	NA	=	=
rxn32399	=	=	=	>
rxn32400	NA	NA	NA	>
rxn32401	NA	NA	=	>
rxn32402	=	NA	NA	?
rxn32403	=	NA	NA	?
rxn32404	>	NA	<	>
rxn32405	=	NA	NA	?
rxn32406	>	=	=	>
rxn32407	=	NA	NA	?
rxn32408	=	NA	NA	?
rxn32409	>	=	=	>
rxn32410	NA	NA	NA	?
rxn32411	=	=	=	=
rxn32412	NA	NA	NA	?
rxn32413	=	NA	<	=
rxn32414	NA	NA	NA	?
rxn32415	NA	NA	=	>
rxn32416	=	<	<	<
rxn32417	=	<	<	>
rxn32418	>	>	>	>
rxn32419	=	<	<	>
rxn32420	=	NA	NA	?
rxn32421	=	>	>	>
rxn32422	=	=	NA	>
rxn32423	NA	NA	NA	>
rxn32424	=	=	=	>
rxn32425	NA	NA	NA	>
rxn32426	=	NA	NA	=
rxn32427	NA	NA	NA	=
rxn32428	=	NA	NA	?
rxn32429	=	NA	NA	?
rxn32430	=	NA	=	>
rxn32431	=	>	>	>
rxn32432	=	>	>	>
rxn32433	NA	NA	NA	?
rxn32434	=	=	=	>
rxn32435	=	NA	NA	?
rxn32436	>	=	=	>
rxn32437	=	NA	NA	?
rxn32438	>	=	=	>
rxn32439	NA	NA	NA	?
rxn32440	NA	NA	=	=
rxn32441	>	=	NA	>
rxn32442	>	>	NA	>
rxn32443	=	=	=	>
rxn32444	>	=	=	>
rxn32445	=	NA	NA	?
rxn32446	=	=	=	=
rxn32447	NA	NA	>	>
rxn32448	NA	NA	NA	>
rxn32449	=	NA	NA	?
rxn32450	=	=	=	=
rxn32451	=	=	NA	>
rxn32452	=	NA	NA	?
rxn32453	NA	NA	NA	>
rxn32454	=	NA	NA	=
rxn32455	=	NA	NA	?
rxn32456	=	NA	NA	?
rxn32457	NA	NA	NA	>
rxn32458	=	NA	NA	?
rxn32459	>	=	=	>
rxn32460	=	>	>	>
rxn32461	NA	NA	NA	>
rxn32462	>	>	>	>
rxn32463	NA	NA	=	=
rxn32464	=	NA	NA	?
rxn32465	=	NA	NA	?
rxn32466	NA	NA	>	>
rxn32467	NA	NA	>	=
rxn32468	NA	NA	>	=
rxn32469	=	=	=	=
rxn32470	=	=	=	=
rxn32471	=	=	=	=
rxn32472	NA	NA	NA	?
rxn32473	=	=	=	=
rxn32474	=	NA	NA	?
rxn32475	=	NA	NA	?
rxn32476	NA	NA	NA	?
rxn32477	>	>	>	>
rxn32478	>	>	>	>
rxn32479	=	=	=	>
rxn32480	=	NA	NA	?
rxn32481	>	>	>	>
rxn32482	=	NA	NA	?
rxn32483	>	>	>	>
rxn32484	>	=	=	>
rxn32485	=	NA	NA	?
rxn32486	>	>	>	>
rxn32487	=	>	>	>
rxn32488	>	=	=	>
rxn32489	=	NA	NA	?
rxn32490	=	NA	=	>
rxn32491	NA	NA	>	?
rxn32492	>	=	=	>
rxn32493	=	NA	NA	?
rxn32494	NA	NA	>	=
rxn32495	=	NA	NA	?
rxn32496	NA	NA	NA	>
rxn32497	=	=	=	=
rxn32498	=	NA	NA	?
rxn32499	NA	NA	NA	=
rxn32500	=	=	=	>
rxn32501	=	=	=	=
rxn32502	=	NA	NA	?
rxn32503	=	NA	NA	?
rxn32504	=	=	=	=
rxn32505	=	NA	NA	?
rxn32506	=	NA	NA	>
rxn32507	=	NA	NA	?
rxn32508	>	NA	<	>
rxn32509	>	NA	>	>
rxn32510	=	NA	NA	?
rxn32511	=	=	=	=
rxn32512	=	=	=	=
rxn32513	=	=	=	=
rxn32514	=	NA	NA	?
rxn32515	=	>	>	>
rxn32516	=	>	>	>
rxn32517	=	>	>	>
rxn32518	=	NA	NA	?
rxn32519	=	<	<	>
rxn32520	=	<	<	>
rxn32521	NA	NA	NA	=
rxn32522	=	NA	NA	?
rxn32523	NA	NA	NA	=
rxn32524	NA	NA	NA	=
rxn32525	=	NA	NA	?
rxn32526	=	NA	NA	?
rxn32527	=	=	>	>
rxn32529	=	=	=	>
rxn32530	=	NA	NA	?
rxn32531	=	=	=	<
rxn32532	NA	NA	NA	>
rxn32533	=	=	=	=
rxn32534	>	>	>	>
rxn32535	=	NA	NA	?
rxn32536	=	=	=	=
rxn32537	NA	NA	NA	?
rxn32538	NA	NA	NA	?
rxn32539	NA	NA	NA	?
rxn32540	NA	NA	NA	<
rxn32541	<	<	<	>
rxn32542	>	=	NA	>
rxn32543	>	>	>	>
rxn32544	NA	NA	NA	<
rxn32545	>	>	>	>
rxn32546	=	NA	NA	?
rxn32547	NA	NA	NA	?
rxn32548	NA	NA	NA	?
rxn32549	>	=	NA	>
rxn32550	=	>	>	>
rxn32551	NA	NA	NA	?
rxn32552	=	NA	NA	?
rxn32553	>	>	>	>
rxn32554	>	NA	>	>
rxn32555	=	=	=	>
rxn32556	>	>	>	>
rxn32557	=	=	=	>
rxn32558	=	=	=	=
rxn32559	>	>	>	>
rxn32560	=	=	=	<
rxn32561	=	NA	NA	=
rxn32562	=	=	=	=
rxn32563	=	NA	NA	?
rxn32564	=	NA	NA	=
rxn32565	=	NA	NA	?
rxn32566	=	NA	NA	=
rxn32567	>	>	>	>
rxn32568	=	NA	NA	?
rxn32569	=	=	=	=
rxn32570	NA	NA	NA	>
rxn32571	>	=	=	>
rxn32572	>	>	>	>
rxn32573	>	>	>	>
rxn32574	=	NA	NA	?
rxn32575	=	NA	NA	?
rxn32576	=	NA	NA	?
rxn32577	=	NA	NA	?
rxn32578	=	NA	NA	?
rxn32579	=	NA	NA	?
rxn32580	=	=	=	=
rxn32581	=	>	>	>
rxn32582	=	NA	NA	?
rxn32583	=	NA	NA	?
rxn32584	=	NA	NA	?
rxn32585	=	NA	NA	>
rxn32586	=	=	=	=
rxn32587	=	=	=	=
rxn32588	=	=	=	=
rxn32589	=	=	=	=
rxn32590	=	>	>	>
rxn32591	>	>	>	>
rxn32592	=	NA	NA	?
rxn32593	>	>	>	>
rxn32594	=	>	>	>
rxn32595	=	>	>	>
rxn32596	=	NA	=	=
rxn32597	>	>	NA	?
rxn32598	>	>	>	>
rxn32599	>	>	>	>
rxn32600	NA	NA	>	>
rxn32601	>	>	NA	?
rxn32602	=	NA	NA	?
rxn32603	=	NA	NA	?
rxn32604	>	NA	>	>
rxn32605	=	NA	=	=
rxn32606	=	NA	NA	?
rxn32607	>	>	>	>
rxn32608	>	NA	>	>
rxn32609	=	NA	=	>
rxn32610	=	NA	NA	?
rxn32611	=	=	=	=
rxn32612	>	>	>	>
rxn32613	=	NA	NA	?
rxn32614	=	>	NA	>
rxn32615	=	NA	NA	>
rxn32616	>	>	>	>
rxn32617	=	NA	NA	>
rxn32618	=	NA	NA	?
rxn32619	NA	NA	>	>
rxn32620	=	=	=	>
rxn32621	=	>	NA	>
rxn32622	=	=	=	>
rxn32623	>	>	>	>
rxn32624	>	NA	NA	>
rxn32625	>	NA	NA	>
rxn32626	=	NA	NA	?
rxn32627	NA	NA	NA	?
rxn32628	=	NA	NA	?
rxn32629	=	NA	NA	?
rxn32630	>	>	>	>
rxn32631	>	>	>	>
rxn32632	=	NA	NA	?
rxn32633	=	=	=	>
rxn32634	NA	NA	NA	>
rxn32635	=	>	>	>
rxn32636	=	=	=	=
rxn32637	NA	NA	NA	>
rxn32638	=	NA	NA	?
rxn32639	NA	NA	NA	?
rxn32640	NA	NA	NA	>
rxn32641	=	=	=	=
rxn32642	=	NA	NA	?
rxn32643	=	=	=	=
rxn32644	=	=	=	=
rxn32645	=	=	=	=
rxn32646	=	NA	NA	?
rxn32647	>	>	>	>
rxn32648	=	NA	NA	?
rxn32649	NA	NA	NA	>
rxn32650	=	NA	NA	?
rxn32651	=	NA	NA	?
rxn32652	NA	NA	NA	>
rxn32653	=	=	=	>
rxn32654	=	=	=	>
rxn32655	=	NA	NA	=
rxn32656	=	=	=	=
rxn32657	>	=	=	>
rxn32658	>	=	=	>
rxn32659	=	=	=	=
rxn32660	NA	NA	NA	>
rxn32661	NA	NA	NA	>
rxn32662	=	NA	NA	?
rxn32663	=	NA	NA	?
rxn32664	=	NA	NA	?
rxn32665	=	=	=	=
rxn32666	=	NA	NA	?
rxn32667	=	NA	=	>
rxn32668	=	=	=	>
rxn32669	=	NA	NA	?
rxn32670	=	NA	NA	?
rxn32671	>	>	>	>
rxn32672	>	>	>	>
rxn32673	=	NA	>	>
rxn32674	=	=	=	=
rxn32675	=	NA	=	>
rxn32676	=	=	=	?
rxn32677	=	NA	NA	?
rxn32678	=	NA	=	>
rxn32679	=	=	=	<
rxn32680	>	=	NA	>
rxn32681	NA	NA	NA	?
rxn32682	=	NA	<	>
rxn32683	=	=	=	>
rxn32684	=	=	=	=
rxn32685	=	NA	NA	?
rxn32686	=	=	=	>
rxn32687	=	=	=	>
rxn32688	=	=	=	>
rxn32689	=	NA	NA	?
rxn32690	=	>	>	>
rxn32691	=	NA	NA	?
rxn32692	=	>	>	>
rxn32693	=	NA	NA	?
rxn32694	NA	NA	NA	>
rxn32695	=	NA	NA	=
rxn32696	=	=	NA	>
rxn32697	=	NA	NA	?
rxn32698	=	>	>	>
rxn32699	=	NA	NA	?
rxn32700	=	=	=	<
rxn32701	=	NA	NA	?
rxn32702	=	NA	=	>
rxn32703	>	>	>	>
rxn32704	>	>	>	>
rxn32705	=	NA	NA	?
rxn32706	>	>	>	>
rxn32707	=	NA	NA	?
rxn32708	=	=	=	>
rxn32709	NA	NA	NA	>
rxn32710	=	=	=	=
rxn32711	=	=	=	=
rxn32712	=	NA	NA	?
rxn32713	=	>	>	>
rxn32714	>	>	>	>
rxn32715	=	NA	NA	?
rxn32716	=	NA	NA	?
rxn32717	=	>	>	>
rxn32718	=	=	=	>
rxn32719	=	NA	NA	?
rxn32720	=	>	>	>
rxn32721	=	NA	NA	?
rxn32722	=	NA	NA	=
rxn32723	NA	NA	NA	>
rxn32724	NA	NA	NA	>
rxn32725	=	=	=	=
rxn32726	NA	NA	<	=
rxn32727	>	>	>	>
rxn32728	=	NA	NA	=
rxn32729	=	NA	NA	?
rxn32730	=	>	>	>
rxn32731	=	>	>	>
rxn32732	NA	NA	NA	?
rxn32733	NA	NA	NA	>
rxn32734	NA	NA	NA	>
rxn32735	>	>	>	>
rxn32736	=	>	>	>
rxn32737	=	NA	<	>
rxn32738	=	>	>	>
rxn32739	=	>	>	>
rxn32740	=	>	>	>
rxn32741	=	NA	NA	?
rxn32742	=	NA	NA	?
rxn32743	>	NA	>	>
rxn32744	=	NA	NA	?
rxn32745	=	NA	=	>
rxn32746	=	NA	NA	?
rxn32747	=	=	=	>
rxn32748	=	=	=	>
rxn32749	NA	NA	>	>
rxn32750	=	NA	=	>
rxn32751	=	NA	NA	?
rxn32752	NA	NA	<	>
rxn32753	NA	NA	NA	>
rxn32754	=	=	=	=
rxn32755	=	NA	NA	?
rxn32756	=	NA	NA	=
rxn32757	=	>	>	>
rxn32758	NA	NA	=	>
rxn32759	=	NA	NA	?
rxn32760	=	=	=	>
rxn32761	=	NA	NA	?
rxn32762	=	NA	NA	?
rxn32763	=	NA	NA	?
rxn32764	=	NA	NA	?
rxn32765	=	NA	NA	?
rxn32766	=	>	>	>
rxn32767	=	>	>	>
rxn32768	=	NA	NA	?
rxn32769	=	NA	NA	?
rxn32770	=	NA	NA	?
rxn32771	NA	NA	NA	=
rxn32772	=	NA	NA	?
rxn32773	=	NA	NA	?
rxn32774	=	NA	NA	?
rxn32775	=	=	=	>
rxn32776	>	=	=	>
rxn32777	=	=	=	=
rxn32778	=	=	=	=
rxn32779	>	>	>	>
rxn32780	=	=	=	=
rxn32781	=	=	=	>
rxn32782	=	=	=	=
rxn32783	NA	NA	NA	?
rxn32784	=	NA	NA	?
rxn32785	=	=	=	=
rxn32786	=	NA	NA	?
rxn32787	>	NA	NA	?
rxn32788	>	>	=	>
rxn32789	>	NA	NA	>
rxn32790	>	NA	NA	>
rxn32791	>	NA	NA	?
rxn32792	NA	NA	>	=
rxn32793	>	>	=	>
rxn32794	>	=	=	>
rxn32795	>	NA	NA	?
rxn32796	NA	NA	>	>
rxn32797	=	=	=	>
rxn32798	=	=	=	>
rxn32799	NA	NA	NA	>
rxn32800	NA	NA	NA	>
rxn32801	NA	NA	NA	>
rxn32802	=	=	=	>
rxn32803	>	=	=	>
rxn32804	=	=	=	>
rxn32805	=	=	=	=
rxn32806	NA	NA	NA	>
rxn32807	<	<	<	>
rxn32808	>	>	>	>
rxn32810	=	>	=	>
rxn32811	=	NA	NA	?
rxn32812	=	NA	NA	?
rxn32813	>	>	>	>
rxn32814	>	>	>	>
rxn32815	=	=	NA	>
rxn32816	>	>	>	>
rxn32817	=	=	=	>
rxn32818	=	=	NA	>
rxn32819	=	=	=	=
rxn32820	>	=	>	>
rxn32821	=	=	=	=
rxn32822	=	=	=	>
rxn32823	=	<	NA	>
rxn32824	=	=	=	=
rxn32825	=	=	=	=
rxn32826	=	NA	NA	?
rxn32827	=	=	=	=
rxn32828	=	NA	=	>
rxn32829	=	=	NA	>
rxn32830	=	>	>	>
rxn32831	=	<	<	>
rxn32832	=	NA	NA	?
rxn32833	=	NA	NA	?
rxn32834	=	NA	NA	?
rxn32835	=	NA	NA	?
rxn32836	<	<	<	>
rxn32837	<	<	<	<
rxn32838	<	<	<	<
rxn32839	=	=	=	=
rxn32840	=	NA	=	>
rxn32841	=	=	=	>
rxn32842	=	>	>	>
rxn32843	=	NA	=	=
rxn32844	=	>	>	>
rxn32846	=	NA	NA	?
rxn32847	NA	NA	NA	>
rxn32848	=	>	>	>
rxn32849	NA	NA	NA	>
rxn32850	=	>	>	>
rxn32851	<	NA	=	>
rxn32852	=	NA	NA	=
rxn32853	=	=	=	=
rxn32854	=	=	=	>
rxn32855	NA	NA	NA	>
rxn32856	=	=	=	>
rxn32857	NA	NA	NA	>
rxn32858	NA	NA	NA	>
rxn32859	=	NA	NA	?
rxn32860	NA	NA	NA	>
rxn32861	=	NA	NA	?
rxn32862	NA	NA	NA	<
rxn32863	=	NA	NA	?
rxn32864	NA	NA	NA	>
rxn32865	=	NA	NA	=
rxn32866	NA	NA	NA	>
rxn32867	=	=	>	>
rxn32868	=	NA	NA	=
rxn32869	NA	NA	NA	>
rxn32870	NA	NA	NA	>
rxn32871	=	<	<	<
rxn32872	>	>	>	>
rxn32873	=	NA	NA	=
rxn32874	=	NA	NA	?
rxn32875	>	>	>	>
rxn32876	>	>	>	>
rxn32877	=	NA	NA	?
rxn32878	=	NA	NA	?
rxn32879	=	NA	NA	?
rxn32880	=	NA	NA	?
rxn32881	=	<	NA	?
rxn32882	=	NA	NA	=
rxn32883	=	NA	NA	?
rxn32884	=	NA	NA	>
rxn32885	=	NA	NA	>
rxn32886	=	NA	NA	>
rxn32887	NA	NA	NA	>
rxn32888	NA	NA	NA	>
rxn32889	NA	NA	NA	=
rxn32890	=	NA	NA	?
rxn32891	>	>	>	>
rxn32892	=	NA	NA	?
rxn32893	=	=	>	>
rxn32894	=	NA	NA	?
rxn32895	=	NA	NA	?
rxn32896	=	=	>	>
rxn32897	=	>	NA	>
rxn32898	=	=	=	=
rxn32899	=	NA	NA	?
rxn32900	=	NA	NA	?
rxn32901	=	=	>	>
rxn32902	=	NA	NA	?
rxn32903	=	>	NA	>
rxn32904	=	NA	NA	?
rxn32905	=	NA	NA	?
rxn32906	=	>	NA	>
rxn32907	=	>	>	>
rxn32908	=	NA	NA	?
rxn32909	NA	NA	NA	?
rxn32910	NA	NA	>	>
rxn32911	NA	NA	>	>
rxn32912	NA	NA	>	=
rxn32913	NA	NA	>	>
rxn32914	NA	NA	>	=
rxn32915	=	NA	NA	?
rxn32916	=	NA	NA	?
rxn32917	=	=	=	>
rxn32918	=	NA	NA	?
rxn32919	=	NA	NA	?
rxn32920	=	=	=	<
rxn32921	=	=	=	<
rxn32922	=	NA	NA	?
rxn32923	=	=	=	<
rxn32924	=	>	>	>
rxn32925	=	NA	NA	?
rxn32926	=	NA	NA	?
rxn32927	>	NA	NA	>
rxn32928	=	=	NA	>
rxn32929	=	=	NA	>
rxn32930	=	NA	NA	?
rxn32931	>	NA	>	>
rxn32932	>	NA	<	>
rxn32933	>	NA	>	>
rxn32934	NA	NA	>	>
rxn32935	=	NA	NA	?
rxn32936	=	=	=	>
rxn32937	NA	NA	NA	>
rxn32938	=	NA	=	>
rxn32939	=	=	=	>
rxn32940	=	=	=	>
rxn32941	NA	NA	>	<
rxn32942	=	NA	NA	?
rxn32943	NA	NA	>	>
rxn32944	>	>	>	>
rxn32945	NA	NA	>	>
rxn32946	>	>	>	>
rxn32947	NA	NA	>	>
rxn32948	NA	NA	NA	?
rxn32949	=	NA	NA	?
rxn32950	=	=	NA	>
rxn32951	NA	NA	NA	?
rxn32952	=	NA	NA	=
rxn32953	NA	NA	>	<
rxn32954	=	NA	>	>
rxn32955	NA	NA	NA	>
rxn32956	=	NA	>	>
rxn32957	NA	NA	NA	?
rxn32958	NA	NA	NA	?
rxn32959	=	NA	NA	?
rxn32960	NA	NA	NA	?
rxn32961	>	>	>	>
rxn32962	=	=	NA	>
rxn32963	=	NA	NA	?
rxn32964	=	NA	NA	?
rxn32965	NA	NA	NA	?
rxn32966	>	>	>	>
rxn32967	=	=	=	<
rxn32968	=	=	=	<
rxn32969	=	=	=	<
rxn32970	=	NA	NA	?
rxn32971	=	NA	NA	?
rxn32972	=	NA	NA	=
rxn32973	=	NA	NA	?
rxn32974	>	>	>	>
rxn32975	=	NA	NA	=
rxn32976	=	NA	NA	?
rxn32977	=	>	=	>
rxn32978	=	>	=	>
rxn32979	=	=	=	=
rxn32980	=	NA	NA	>
rxn32981	=	=	=	=
rxn32982	=	>	>	>
rxn32983	NA	NA	NA	=
rxn32984	>	NA	NA	>
rxn32985	>	>	>	>
rxn32986	=	NA	NA	?
rxn32987	=	>	>	>
rxn32988	=	>	>	>
rxn32989	=	=	=	>
rxn32990	=	=	=	<
rxn32991	=	=	=	>
rxn32992	NA	NA	NA	>
rxn32993	>	>	>	>
rxn32994	NA	NA	NA	?
rxn32995	NA	NA	NA	?
rxn32996	=	=	=	=
rxn32997	=	>	NA	>
rxn32998	=	=	=	=
rxn32999	=	NA	NA	?
rxn33000	>	>	>	>
rxn33001	NA	NA	NA	?
rxn33002	NA	NA	NA	?
rxn33004	>	NA	>	>
rxn33005	>	NA	>	>
rxn33006	=	=	=	>
rxn33007	NA	NA	NA	>
rxn33008	=	>	NA	>
rxn33009	=	NA	NA	=
rxn33010	=	>	NA	>
rxn33011	=	NA	NA	=
rxn33012	=	=	NA	>
rxn33013	>	>	NA	>
rxn33014	>	>	NA	>
rxn33015	=	=	=	=
rxn33016	=	=	=	=
rxn33017	=	NA	NA	?
rxn33018	=	NA	NA	=
rxn33019	>	NA	>	>
rxn33020	=	NA	NA	?
rxn33021	=	NA	NA	?
rxn33022	=	NA	NA	?
rxn33023	NA	NA	>	>
rxn33024	=	=	=	=
rxn33025	=	=	NA	?
rxn33026	=	NA	NA	?
rxn33027	=	=	NA	>
rxn33028	=	=	NA	>
rxn33029	=	NA	NA	=
rxn33030	=	NA	NA	?
rxn33031	=	NA	NA	=
rxn33032	=	=	=	>
rxn33033	=	NA	NA	?
rxn33034	=	NA	NA	?
rxn33035	=	=	=	=
rxn33036	NA	NA	>	>
rxn33037	=	NA	NA	?
rxn33038	>	>	>	>
rxn33039	=	=	=	>
rxn33040	>	>	>	>
rxn33041	=	=	=	>
rxn33042	>	=	=	>
rxn33043	=	=	=	>
rxn33044	=	NA	NA	?
rxn33045	=	=	=	?
rxn33046	=	=	=	?
rxn33047	>	>	>	>
rxn33048	NA	NA	NA	?
rxn33049	=	<	NA	>
rxn33050	=	NA	NA	?
rxn33051	=	NA	NA	?
rxn33052	=	NA	NA	?
rxn33053	=	NA	NA	?
rxn33054	=	<	NA	>
rxn33055	NA	NA	>	?
rxn33056	=	NA	NA	?
rxn33057	NA	NA	>	?
rxn33058	=	NA	NA	=
rxn33059	=	>	>	>
rxn33060	=	>	>	>
rxn33061	=	=	=	?
rxn33062	=	>	>	>
rxn33063	NA	NA	NA	>
rxn33064	=	>	>	>
rxn33065	=	>	>	>
rxn33066	=	=	=	<
rxn33067	=	=	=	>
rxn33068	=	>	>	>
rxn33069	=	NA	NA	?
rxn33070	>	NA	=	=
rxn33071	=	NA	NA	?
rxn33072	NA	NA	NA	>
rxn33073	=	=	NA	>
rxn33074	=	>	NA	=
rxn33075	=	>	NA	=
rxn33076	>	>	>	>
rxn33077	=	>	NA	=
rxn33078	>	=	=	>
rxn33079	>	>	>	>
rxn33080	>	>	>	>
rxn33081	NA	NA	NA	>
rxn33082	=	>	>	>
rxn33083	>	=	=	>
rxn33084	NA	NA	NA	>
rxn33085	=	>	>	>
rxn33086	>	NA	NA	=
rxn33087	>	=	=	>
rxn33088	NA	NA	NA	>
rxn33089	=	NA	NA	?
rxn33090	=	NA	NA	>
rxn33091	=	=	=	>
rxn33092	=	=	=	>
rxn33093	=	NA	NA	>
rxn33094	=	NA	NA	>
rxn33095	=	>	>	>
rxn33096	=	>	>	>
rxn33097	=	=	=	<
rxn33098	=	>	>	>
rxn33099	NA	NA	NA	>
rxn33100	=	NA	NA	?
rxn33101	=	NA	NA	?
rxn33102	=	NA	NA	?
rxn33103	=	NA	NA	?
rxn33104	=	>	>	>
rxn33105	NA	NA	NA	>
rxn33106	NA	NA	NA	>
rxn33107	NA	NA	NA	?
rxn33108	NA	NA	NA	>
rxn33109	=	>	>	>
rxn33110	=	>	>	>
rxn33111	=	NA	NA	?
rxn33112	=	NA	NA	?
rxn33113	=	NA	NA	=
rxn33114	=	=	>	>
rxn33115	=	NA	NA	?
rxn33116	=	=	>	>
rxn33117	=	NA	NA	?
rxn33118	=	NA	NA	?
rxn33119	=	NA	NA	?
rxn33120	=	=	=	>
rxn33121	=	NA	NA	?
rxn33122	=	NA	NA	?
rxn33123	=	NA	NA	?
rxn33124	=	NA	NA	=
rxn33125	=	NA	NA	=
rxn33126	=	NA	NA	?
rxn33127	=	NA	NA	?
rxn33128	=	>	NA	?
rxn33129	=	=	=	>
rxn33130	=	>	>	>
rxn33131	=	>	>	>
rxn33132	=	>	>	>
rxn33133	>	>	>	>
rxn33134	=	=	=	>
rxn33135	=	=	=	=
rxn33136	=	NA	NA	=
rxn33137	=	NA	=	=
rxn33138	=	NA	NA	?
rxn33139	NA	NA	NA	>
rxn33140	NA	NA	NA	>
rxn33141	=	NA	NA	?
rxn33142	=	NA	NA	=
rxn33143	=	=	=	<
rxn33144	NA	NA	NA	=
rxn33145	=	>	>	>
rxn33146	>	>	>	>
rxn33147	>	>	>	>
rxn33148	>	>	>	>
rxn33149	=	>	NA	>
rxn33150	=	=	=	>
rxn33151	=	=	=	=
rxn33152	=	=	=	=
rxn33153	NA	NA	NA	?
rxn33154	>	>	>	>
rxn33155	>	>	>	>
rxn33156	=	NA	NA	?
rxn33157	>	=	=	>
rxn33158	=	NA	NA	=
rxn33159	NA	NA	NA	>
rxn33160	=	NA	>	>
rxn33161	=	NA	NA	?
rxn33162	NA	NA	NA	?
rxn33163	NA	NA	NA	>
rxn33164	>	>	=	>
rxn33165	=	=	=	>
rxn33166	=	=	=	>
rxn33167	=	NA	NA	?
rxn33168	NA	NA	NA	>
rxn33169	NA	NA	NA	>
rxn33171	=	=	NA	>
rxn33172	=	NA	NA	?
rxn33173	=	NA	NA	?
rxn33174	=	=	=	=
rxn33175	=	NA	NA	?
rxn33176	NA	NA	NA	>
rxn33177	=	NA	NA	?
rxn33178	=	NA	NA	?
rxn33179	=	NA	NA	?
rxn33180	>	>	>	>
rxn33181	=	=	=	>
rxn33182	>	>	>	>
rxn33183	=	NA	NA	?
rxn33184	NA	NA	NA	>
rxn33185	NA	NA	NA	>
rxn33186	=	NA	NA	?
rxn33187	=	NA	NA	=
rxn33188	NA	NA	NA	>
rxn33189	=	NA	NA	?
rxn33190	=	NA	NA	?
rxn33191	=	NA	NA	?
rxn33192	=	NA	NA	?
rxn33193	>	=	=	>
rxn33194	=	=	=	>
rxn33195	=	=	=	>
rxn33196	=	NA	NA	?
rxn33197	=	NA	NA	?
rxn33198	NA	NA	NA	?
rxn33199	=	=	=	>
rxn33200	NA	NA	NA	?
rxn33201	>	=	=	>
rxn33202	=	NA	NA	?
rxn33203	=	NA	NA	?
rxn33204	=	NA	NA	?
rxn33205	=	=	=	>
rxn33206	=	NA	>	>
rxn33207	=	=	=	>
rxn33208	=	>	>	>
rxn33209	=	NA	NA	?
rxn33210	NA	NA	NA	=
rxn33211	>	>	>	>
rxn33212	=	>	=	>
rxn33213	=	=	=	=
rxn33214	=	NA	NA	?
rxn33215	=	NA	NA	=
rxn33216	>	=	=	>
rxn33217	=	NA	NA	?
rxn33218	=	NA	NA	=
rxn33219	NA	NA	NA	?
rxn33220	NA	NA	=	>
rxn33221	NA	NA	NA	?
rxn33222	=	>	>	>
rxn33223	=	NA	NA	?
rxn33224	=	=	=	>
rxn33225	=	>	>	>
rxn33226	=	NA	NA	?
rxn33227	=	=	=	=
rxn33228	>	>	>	>
rxn33229	=	NA	NA	?
rxn33230	=	NA	NA	?
rxn33231	=	=	=	=
rxn33232	>	NA	>	>
rxn33233	NA	NA	>	>
rxn33234	=	NA	NA	?
rxn33235	=	NA	NA	?
rxn33236	=	NA	NA	?
rxn33237	=	=	=	=
rxn33238	=	NA	NA	=
rxn33239	>	>	>	>
rxn33240	NA	NA	>	>
rxn33241	NA	NA	>	>
rxn33242	=	=	=	>
rxn33243	>	NA	<	>
rxn33244	=	=	=	=
rxn33245	>	NA	<	>
rxn33247	>	NA	>	>
rxn33248	>	NA	>	>
rxn33249	=	NA	NA	?
rxn33250	>	NA	<	>
rxn33251	>	NA	<	>
rxn33252	>	>	NA	>
rxn33253	=	=	=	=
rxn33254	=	NA	NA	?
rxn33255	=	=	=	=
rxn33256	>	NA	<	>
rxn33257	=	NA	NA	?
rxn33258	=	=	=	=
rxn33259	=	=	=	=
rxn33260	=	NA	NA	?
rxn33261	NA	NA	NA	>
rxn33262	=	NA	NA	>
rxn33263	NA	NA	NA	>
rxn33264	>	=	=	>
rxn33265	=	NA	NA	?
rxn33266	>	=	=	>
rxn33267	>	=	=	>
rxn33268	=	NA	NA	?
rxn33269	=	>	>	>
rxn33270	=	>	>	>
rxn33271	=	NA	NA	=
rxn33272	=	>	>	>
rxn33273	=	NA	NA	=
rxn33274	NA	NA	NA	=
rxn33275	NA	NA	NA	=
rxn33276	=	NA	NA	>
rxn33277	NA	NA	>	=
rxn33278	=	NA	NA	?
rxn33279	=	=	NA	>
rxn33280	NA	NA	>	=
rxn33281	=	=	=	>
rxn33282	NA	NA	NA	>
rxn33283	=	=	NA	>
