model_id,n_metabolites,n_reactions,n_genes,biomass_rxn,n_exchanges_total,n_exchanges_open,status,growth_flux,grows,error
GCF_001025195.1,112,107,80,DM_atp_c0,23,16,optimal,3.5000000000000004,True,
GCF_000968135.1,162,165,193,DM_atp_c0,28,19,optimal,6.375000000000038,True,
GCF_000968155.1,176,212,301,DM_atp_c0,31,22,optimal,17.124999999999996,True,
GCF_000968175.1,164,178,177,DM_atp_c0,27,18,optimal,10.0,True,
GCF_000968195.1,163,178,173,DM_atp_c0,26,17,optimal,9.999999999999996,True,
GCF_001025215.1,118,110,83,DM_atp_c0,23,16,optimal,3.5000000000000004,True,
GCF_001026985.1,161,182,212,DM_atp_c0,31,20,optimal,12.625000000000004,True,
GCF_001027025.1,122,116,100,DM_atp_c0,22,15,optimal,0.1666666666666667,True,
GCF_001027285.1,161,173,208,DM_atp_c0,26,19,optimal,8.375000000000002,True,
GCF_001042595.1,122,115,92,DM_atp_c0,23,16,optimal,3.4999999999999987,True,
GCF_001042615.1,112,109,87,DM_atp_c0,23,16,optimal,3.499999999999999,True,
GCF_001042635.1,127,120,100,DM_atp_c0,23,16,optimal,3.499999999999999,True,
GCF_001042675.1,115,106,69,DM_atp_c0,23,16,optimal,3.4999999999999996,True,
GCF_001021935.1,159,177,170,DM_atp_c0,27,20,optimal,9.086538461538472,True,
GCF_001021975.1,147,153,162,DM_atp_c0,25,18,optimal,5.999999999999995,True,
GCF_001022135.1,175,209,292,DM_atp_c0,30,21,optimal,17.625,True,
GCF_001022195.1,179,216,313,DM_atp_c0,31,22,optimal,17.124999999999996,True,
GCF_000988605.1,154,148,120,DM_atp_c0,26,19,optimal,7.125,True,
GCF_000993785.2,155,171,200,DM_atp_c0,26,19,optimal,14.352272727272721,True,
GCF_000993785.3,155,171,200,DM_atp_c0,26,19,optimal,14.352272727272721,True,
GCF_000993805.1,109,101,83,DM_atp_c0,23,16,optimal,0.0,False,
GCF_001010285.1,164,177,173,DM_atp_c0,26,17,optimal,9.999999999999993,True,
GCF_001010485.1,98,88,84,DM_atp_c0,21,14,optimal,1.0,True,
GCF_001010505.1,152,157,153,DM_atp_c0,26,19,optimal,4.250000000000002,True,
GCF_001010805.1,160,167,160,DM_atp_c0,26,17,optimal,3.666666666666669,True,
GCF_001029265.1,107,100,69,DM_atp_c0,22,15,optimal,3.0,True,
GCF_001038625.1,147,151,214,DM_atp_c0,27,18,optimal,9.749999999999986,True,
GCF_001040945.1,163,185,205,DM_atp_c0,27,20,optimal,8.375000000000004,True,
GCF_001042405.1,110,109,76,DM_atp_c0,24,17,optimal,2.000000000000003,True,
GCF_001027545.1,110,100,69,DM_atp_c0,23,16,optimal,1.0,True,
GCF_001028625.1,144,155,153,DM_atp_c0,23,16,optimal,6.166666666666672,True,
GCF_001028645.1,146,174,143,DM_atp_c0,27,20,optimal,13.124999999999996,True,
GCF_001028665.1,168,196,258,DM_atp_c0,28,21,optimal,12.232142857142861,True,
GCF_000981585.1,171,183,218,DM_atp_c0,25,18,optimal,7.715909090909103,True,
GCF_000981765.1,139,127,112,DM_atp_c0,21,14,optimal,3.8124999999999942,True,
GCF_000981805.1,179,220,327,DM_atp_c0,33,22,optimal,17.187500000000007,True,
GCF_000982715.1,163,187,287,DM_atp_c0,27,20,optimal,13.062500000000004,True,
GCF_001050475.1,140,147,113,DM_atp_c0,27,20,optimal,7.000000000000003,True,
GCF_001051995.2,177,186,228,DM_atp_c0,29,20,optimal,8.37499999999999,True,
GCF_001077715.1,115,97,77,DM_atp_c0,20,13,optimal,3.800000000000001,True,
GCF_001077815.2,154,168,172,DM_atp_c0,26,19,optimal,10.53125,True,
GCF_001047675.1,170,191,197,DM_atp_c0,31,20,optimal,9.125000000000002,True,
GCF_001050115.1,149,162,139,DM_atp_c0,25,18,optimal,6.50000000000001,True,
GCF_001050135.1,158,155,149,DM_atp_c0,25,18,optimal,4.249999999999999,True,
GCF_001050435.1,132,133,115,DM_atp_c0,25,18,optimal,7.500000000000003,True,
GCF_001078055.1,156,159,173,DM_atp_c0,24,17,optimal,6.374999999999995,True,
GCF_001078275.1,162,181,243,DM_atp_c0,26,19,optimal,12.023437499999993,True,
GCF_001182745.1,158,177,242,DM_atp_c0,27,20,optimal,13.352272727272776,True,
GCF_001182765.1,125,116,93,DM_atp_c0,25,18,optimal,0.0,False,
GCF_001183865.1,147,152,143,DM_atp_c0,25,18,optimal,7.812500000000007,True,
GCF_001185205.1,155,171,165,DM_atp_c0,25,18,optimal,5.222222222222225,True,
GCF_001186155.3,145,159,157,DM_atp_c0,27,20,optimal,6.583333333333346,True,
GCF_001186215.1,158,181,205,DM_atp_c0,30,19,optimal,12.375000000000005,True,
GCF_001005905.1,157,173,163,DM_atp_c0,29,22,optimal,7.281249999999998,True,
GCF_001006005.1,174,207,273,DM_atp_c0,33,22,optimal,17.124999999999996,True,
GCF_001006045.1,139,117,111,DM_atp_c0,23,16,optimal,0.0,False,
GCF_001007005.1,164,191,226,DM_atp_c0,28,21,optimal,9.625000000000002,True,
GCF_001186335.1,167,193,230,DM_atp_c0,29,22,optimal,11.341666666666658,True,
GCF_001186405.1,123,110,117,DM_atp_c0,22,15,optimal,5.999999999999999,True,
GCF_001187505.1,167,199,333,DM_atp_c0,27,20,optimal,14.352272727272732,True,
GCF_001187595.1,154,169,153,DM_atp_c0,26,19,optimal,11.125,True,
GCF_001187615.2,152,165,154,DM_atp_c0,25,18,optimal,7.000000000000011,True,
GCF_001187785.1,146,138,135,DM_atp_c0,22,15,optimal,4.0,True,
GCF_001187845.1,155,167,170,DM_atp_c0,24,17,optimal,7.374999999999999,True,
GCF_001188855.1,153,176,146,DM_atp_c0,28,21,optimal,11.500000000000007,True,
GCF_001262015.1,109,110,85,DM_atp_c0,23,16,optimal,6.916666666666665,True,
GCF_001262035.1,152,160,133,DM_atp_c0,31,20,optimal,11.500000000000009,True,
GCF_001262055.1,125,121,95,DM_atp_c0,24,17,optimal,6.750000000000002,True,
GCF_001262075.1,141,139,117,DM_atp_c0,25,18,optimal,7.291666666666665,True,
GCF_001262715.1,102,99,54,DM_atp_c0,22,15,optimal,4.0,True,
GCF_001263175.1,143,143,142,DM_atp_c0,22,15,optimal,6.250000000000002,True,
GCF_001263205.1,155,162,234,DM_atp_c0,24,17,optimal,7.916666666666643,True,
GCF_001263395.1,130,121,82,DM_atp_c0,24,17,optimal,3.2500000000000004,True,
GCF_001267175.1,151,155,129,DM_atp_c0,23,16,optimal,4.437500000000001,True,
GCF_001267405.1,141,145,158,DM_atp_c0,27,18,optimal,11.208333333333325,True,
GCF_001267435.1,141,145,159,DM_atp_c0,27,18,optimal,11.208333333333325,True,
GCF_001267865.1,121,113,113,DM_atp_c0,25,18,optimal,2.9999999999999996,True,
GCF_001264245.1,138,138,137,DM_atp_c0,24,17,optimal,7.124999999999998,True,
GCF_001266755.1,153,168,161,DM_atp_c0,27,20,optimal,10.607142857142836,True,
GCF_001266795.1,166,185,231,DM_atp_c0,26,19,optimal,12.14772727272727,True,
GCF_001267155.1,100,92,53,DM_atp_c0,21,14,optimal,3.0000000000000013,True,
GCF_001272655.2,165,189,190,DM_atp_c0,26,19,optimal,9.000000000000002,True,
GCF_001273775.1,137,142,192,DM_atp_c0,24,17,optimal,4.839285714285717,True,
GCF_001273795.1,111,91,65,DM_atp_c0,19,12,optimal,3.8,True,
GCF_001274535.1,118,113,88,DM_atp_c0,23,16,optimal,2.999999999999999,True,
GCF_001190925.1,172,198,302,DM_atp_c0,32,21,optimal,11.500000000000004,True,
GCF_001190945.1,156,167,196,DM_atp_c0,26,19,optimal,14.352272727272721,True,
GCF_001190965.1,148,154,164,DM_atp_c0,26,19,optimal,0.0,False,
GCF_001191005.1,162,183,202,DM_atp_c0,27,20,optimal,8.375000000000004,True,
GCF_001267885.1,161,185,248,DM_atp_c0,28,21,optimal,14.437499999999995,True,
GCF_001267925.1,166,186,200,DM_atp_c0,27,20,optimal,11.125,True,
GCF_001269425.1,101,91,61,DM_atp_c0,20,13,optimal,5.749999999999998,True,
GCF_001271345.1,169,193,241,DM_atp_c0,26,19,optimal,11.147727272727272,True,
GCF_001042695.1,114,103,68,DM_atp_c0,22,15,optimal,1.0,True,
GCF_001042715.1,150,145,167,DM_atp_c0,28,19,optimal,2.9166666666666634,True,
GCF_001043175.1,170,194,199,DM_atp_c0,30,21,optimal,10.812500000000002,True,
GCF_001046955.1,165,184,266,DM_atp_c0,25,18,optimal,7.375000000000004,True,
GCF_001028705.1,155,166,179,DM_atp_c0,26,19,optimal,7.241666666666681,True,
GCF_001029105.3,160,177,224,DM_atp_c0,25,18,optimal,8.028846153846159,True,
GCF_001029145.1,171,196,282,DM_atp_c0,28,21,optimal,12.232142857142863,True,
GCF_001029245.1,95,83,47,DM_atp_c0,21,14,optimal,0.0,False,
GCF_001280225.1,107,91,72,DM_atp_c0,21,14,optimal,2.8750000000000004,True,
GCF_001280305.1,151,145,134,DM_atp_c0,23,16,optimal,5.437500000000003,True,
GCF_001281045.1,96,88,52,DM_atp_c0,22,15,optimal,0.0,False,
GCF_001281065.1,137,151,164,DM_atp_c0,28,19,optimal,8.826388888888879,True,
GCF_001278715.1,155,167,151,DM_atp_c0,26,19,optimal,7.732142857142857,True,
GCF_001278825.1,126,118,76,DM_atp_c0,24,17,optimal,3.6250000000000004,True,
GCF_001278845.1,142,136,122,DM_atp_c0,24,17,optimal,10.124999999999998,True,
GCF_001280205.1,152,163,130,DM_atp_c0,28,21,optimal,12.068181818181799,True,
GCF_001277235.1,174,207,238,DM_atp_c0,31,22,optimal,17.12499999999999,True,
GCF_001277255.1,174,206,237,DM_atp_c0,31,22,optimal,17.124999999999993,True,
GCF_001277295.1,150,146,136,DM_atp_c0,25,18,optimal,6.806818181818189,True,
GCF_001277995.1,140,149,129,DM_atp_c0,24,17,optimal,6.437499999999993,True,
GCF_001275365.1,122,118,94,DM_atp_c0,22,15,optimal,5.416666666666668,True,
GCF_001277175.1,173,206,241,DM_atp_c0,31,22,optimal,17.12499999999999,True,
GCF_001277195.1,174,207,243,DM_atp_c0,31,22,optimal,17.12499999999999,True,
GCF_001277215.2,174,206,238,DM_atp_c0,31,22,optimal,17.12499999999999,True,
GCF_001281115.1,154,171,167,DM_atp_c0,28,21,optimal,10.5,True,
GCF_001281315.1,157,175,176,DM_atp_c0,26,19,optimal,9.818181818181811,True,
GCF_001281385.1,148,141,119,DM_atp_c0,24,17,optimal,1.6249999999999956,True,
GCF_001281405.1,109,103,83,DM_atp_c0,22,15,optimal,4.031249999999999,True,
GCF_001188915.1,155,179,152,DM_atp_c0,28,21,optimal,13.749999999999993,True,
GCF_001189295.1,147,161,207,DM_atp_c0,24,17,optimal,7.166666666666669,True,
GCF_001189495.1,123,112,68,DM_atp_c0,23,16,optimal,0.0,False,
GCF_001189515.2,131,124,93,DM_atp_c0,25,18,optimal,3.5000000000000027,True,
GCF_001278035.1,157,177,205,DM_atp_c0,26,19,optimal,8.375000000000009,True,
GCF_001278055.1,161,167,192,DM_atp_c0,26,19,optimal,10.375000000000002,True,
GCF_001278075.1,158,177,276,DM_atp_c0,27,20,optimal,14.352272727272709,True,
GCF_001278095.1,156,181,265,DM_atp_c0,27,20,optimal,14.352272727272727,True,
GCF_001281465.1,162,172,186,DM_atp_c0,26,19,optimal,6.562499999999998,True,
GCF_001281485.1,152,166,165,DM_atp_c0,26,19,optimal,7.458333333333336,True,
GCF_001281505.1,130,124,103,DM_atp_c0,22,15,optimal,8.749999999999998,True,
GCF_001281565.1,170,192,221,DM_atp_c0,29,20,optimal,17.124999999999993,True,
GCF_001293045.1,180,206,290,DM_atp_c0,28,21,optimal,14.8125,True,
GCF_001293165.1,130,121,120,DM_atp_c0,25,18,optimal,2.1249999999999982,True,
GCF_001294425.1,162,182,296,DM_atp_c0,28,21,optimal,13.500000000000005,True,
GCF_001294575.1,162,179,199,DM_atp_c0,26,19,optimal,7.00000000000002,True,
GCF_001298465.1,126,122,108,DM_atp_c0,24,17,optimal,3.6249999999999996,True,
GCF_001298525.1,147,145,134,DM_atp_c0,23,16,optimal,5.093750000000001,True,
GCF_001299555.1,171,191,213,DM_atp_c0,26,19,optimal,11.017857142857142,True,
GCF_001302565.1,154,172,163,DM_atp_c0,28,21,optimal,9.675,True,
GCF_001294605.1,157,160,224,DM_atp_c0,27,20,optimal,4.999999999999998,True,
GCF_001294625.1,160,171,200,DM_atp_c0,27,20,optimal,8.950000000000006,True,
GCF_001294645.1,162,175,250,DM_atp_c0,28,21,optimal,11.166666666666663,True,
GCF_001295365.1,161,184,199,DM_atp_c0,27,20,optimal,12.124999999999995,True,
GCF_001274575.1,157,180,171,DM_atp_c0,27,20,optimal,13.12499999999999,True,
GCF_001274875.1,90,79,45,DM_atp_c0,21,14,optimal,0.0,False,
GCF_001274895.1,150,156,137,DM_atp_c0,25,18,optimal,7.250000000000004,True,
GCF_001275345.1,157,168,148,DM_atp_c0,29,22,optimal,10.499999999999995,True,
GCF_001305595.1,185,203,324,DM_atp_c0,29,20,optimal,13.812500000000009,True,
GCF_001305615.1,158,174,209,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_001305655.1,117,109,92,DM_atp_c0,21,14,optimal,0.0,False,
GCF_001305675.1,156,175,221,DM_atp_c0,25,18,optimal,10.44318181818183,True,
GCF_001189535.1,156,169,181,DM_atp_c0,26,19,optimal,10.124999999999998,True,
GCF_001189555.1,130,133,113,DM_atp_c0,28,19,optimal,7.375000000000003,True,
GCF_001190745.1,125,125,106,DM_atp_c0,28,17,optimal,3.625,True,
GCF_001190755.1,122,119,103,DM_atp_c0,25,18,optimal,6.6249999999999964,True,
GCF_001308105.1,160,162,176,DM_atp_c0,24,17,optimal,5.687499999999998,True,
GCF_001308145.2,122,117,99,DM_atp_c0,24,17,optimal,4.999999999999997,True,
GCF_001308265.1,159,173,169,DM_atp_c0,25,18,optimal,5.855769230769228,True,
GCF_001310085.1,152,150,146,DM_atp_c0,26,19,optimal,2.6250000000000004,True,
GCF_001314325.1,153,172,240,DM_atp_c0,26,19,optimal,6.374999999999995,True,
GCF_001314945.1,101,96,65,DM_atp_c0,23,16,optimal,0.5000000000000003,True,
GCF_001314975.1,133,133,140,DM_atp_c0,24,17,optimal,5.624999999999999,True,
GCF_001314995.1,140,139,142,DM_atp_c0,24,17,optimal,5.624999999999997,True,
GCF_001307195.1,155,162,146,DM_atp_c0,27,20,optimal,7.375000000000005,True,
GCF_001307295.1,156,173,216,DM_atp_c0,26,19,optimal,6.374999999999995,True,
GCF_001307545.1,160,181,289,DM_atp_c0,26,19,optimal,12.465909090909088,True,
GCF_001307805.1,158,171,187,DM_atp_c0,29,22,optimal,7.281249999999995,True,
GCF_001412575.1,156,165,166,DM_atp_c0,26,19,optimal,6.374999999999997,True,
GCF_001412595.1,167,192,234,DM_atp_c0,28,21,optimal,16.12499999999999,True,
GCF_001412615.1,119,107,80,DM_atp_c0,23,16,optimal,0.0,False,
GCF_001412655.1,152,159,171,DM_atp_c0,25,18,optimal,6.041666666666671,True,
GCF_001402875.1,158,154,166,DM_atp_c0,23,16,optimal,5.375000000000002,True,
GCF_001411495.1,169,199,279,DM_atp_c0,28,21,optimal,12.875000000000018,True,
GCF_001411805.1,167,193,267,DM_atp_c0,29,22,optimal,11.341666666666665,True,
GCF_001412535.1,158,163,178,DM_atp_c0,23,16,optimal,5.000000000000003,True,
GCF_001420995.1,162,184,330,DM_atp_c0,28,21,optimal,13.500000000000005,True,
GCF_001421015.1,163,178,175,DM_atp_c0,28,21,optimal,13.124999999999986,True,
GCF_001421015.2,163,178,174,DM_atp_c0,28,21,optimal,13.124999999999986,True,
GCF_001430825.1,142,143,127,DM_atp_c0,23,16,optimal,4.000000000000002,True,
GCF_001439585.2,156,166,177,DM_atp_c0,27,20,optimal,7.000000000000029,True,
GCF_001441165.1,140,158,186,DM_atp_c0,26,19,optimal,13.125000000000007,True,
GCF_001442535.1,159,173,168,DM_atp_c0,27,20,optimal,12.232142857142872,True,
GCF_001442745.1,163,179,174,DM_atp_c0,28,21,optimal,14.693181818181818,True,
GCF_001443605.1,148,147,132,DM_atp_c0,24,17,optimal,6.249999999999999,True,
GCF_001443645.1,130,135,138,DM_atp_c0,27,20,optimal,9.5,True,
GCF_001444365.1,155,158,164,DM_atp_c0,24,17,optimal,5.833333333333334,True,
GCF_001444405.1,156,164,153,DM_atp_c0,23,16,optimal,3.4999999999999973,True,
GCF_001302585.1,162,179,291,DM_atp_c0,26,19,optimal,13.328125,True,
GCF_001304615.2,120,110,125,DM_atp_c0,21,14,optimal,1.4444444444444438,True,
GCF_001304795.1,149,154,180,DM_atp_c0,22,15,optimal,4.250000000000002,True,
GCF_001305575.3,160,157,179,DM_atp_c0,25,18,optimal,8.375000000000007,True,
GCF_001444425.1,146,147,130,DM_atp_c0,22,15,optimal,2.833333333333332,True,
GCF_001444445.1,112,106,85,DM_atp_c0,23,16,optimal,8.500000000000002,True,
GCF_001447155.2,163,185,195,DM_atp_c0,27,20,optimal,10.437499999999995,True,
GCF_001447315.1,164,179,170,DM_atp_c0,26,19,optimal,8.166666666666668,True,
GCF_001447335.1,171,188,215,DM_atp_c0,29,20,optimal,14.937499999999993,True,
GCF_001454945.1,141,134,126,DM_atp_c0,24,17,optimal,1.0000000000000007,True,
GCF_001454985.1,152,169,167,DM_atp_c0,28,21,optimal,10.5,True,
GCF_001455145.1,118,113,84,DM_atp_c0,24,17,optimal,4.000000000000002,True,
GCF_001455205.1,139,138,128,DM_atp_c0,24,17,optimal,0.9999999999999988,True,
GCF_001455325.1,157,167,162,DM_atp_c0,23,16,optimal,5.5000000000000036,True,
GCF_001456065.2,138,138,148,DM_atp_c0,26,19,optimal,7.750000000000001,True,
GCF_001456115.1,158,172,193,DM_atp_c0,26,19,optimal,10.767857142857139,True,
GCF_001456155.1,147,146,141,DM_atp_c0,26,19,optimal,5.875000000000001,True,
GCF_001456215.1,148,171,143,DM_atp_c0,26,19,optimal,12.249999999999995,True,
GCF_001456255.1,172,201,252,DM_atp_c0,30,21,optimal,15.000000000000014,True,
GCF_001456315.1,131,128,112,DM_atp_c0,23,16,optimal,6.083333333333311,True,
GCF_001310225.1,159,155,129,DM_atp_c0,25,18,optimal,6.409090909090903,True,
GCF_001310255.1,156,158,154,DM_atp_c0,24,17,optimal,6.93749999999999,True,
GCF_001314225.1,153,169,218,DM_atp_c0,26,19,optimal,9.392857142857148,True,
GCF_001314305.1,160,173,178,DM_atp_c0,26,19,optimal,8.937500000000002,True,
GCF_001456355.1,157,176,208,DM_atp_c0,27,20,optimal,9.71590909090909,True,
GCF_001457455.1,153,161,130,DM_atp_c0,27,20,optimal,10.750000000000004,True,
GCF_001457475.1,168,197,284,DM_atp_c0,30,21,optimal,8.375000000000007,True,
GCF_001458475.1,132,133,111,DM_atp_c0,23,16,optimal,9.0,True,
GCF_001458695.1,133,132,142,DM_atp_c0,23,16,optimal,4.839285714285713,True,
GCF_001460635.1,123,121,102,DM_atp_c0,25,18,optimal,2.1249999999999987,True,
GCF_001461805.1,174,211,269,DM_atp_c0,31,22,optimal,17.124999999999996,True,
GCF_001465255.1,160,182,249,DM_atp_c0,27,20,optimal,9.028846153846144,True,
GCF_001465855.1,138,136,94,DM_atp_c0,24,17,optimal,3.0000000000000004,True,
GCF_001466725.1,155,167,163,DM_atp_c0,26,19,optimal,4.2500000000000036,True,
GCF_001477625.1,164,185,198,DM_atp_c0,28,21,optimal,9.589285714285712,True,
GCF_001477655.1,111,90,91,DM_atp_c0,23,16,optimal,0.0,False,
GCF_001481655.1,146,142,138,DM_atp_c0,25,18,optimal,4.0624999999999964,True,
GCF_001481685.1,114,101,62,DM_atp_c0,22,15,optimal,0.0,False,
GCF_001482365.1,156,172,188,DM_atp_c0,29,22,optimal,6.249999999999998,True,
GCF_001482385.1,155,158,148,DM_atp_c0,24,17,optimal,5.249999999999998,True,
GCF_001483385.1,139,135,99,DM_atp_c0,23,16,optimal,3.5,True,
GCF_001483845.1,126,129,109,DM_atp_c0,26,19,optimal,5.000000000000002,True,
GCF_001483865.1,165,184,190,DM_atp_c0,26,19,optimal,8.375000000000004,True,
GCF_001483945.1,166,189,211,DM_atp_c0,27,20,optimal,8.375000000000005,True,
GCF_001483965.1,129,132,128,DM_atp_c0,25,18,optimal,8.499999999999998,True,
GCF_001484045.1,87,81,37,DM_atp_c0,21,14,optimal,3.0000000000000004,True,
GCF_001484065.1,166,193,238,DM_atp_c0,26,19,optimal,7.374999999999998,True,
GCF_001484565.1,161,189,324,DM_atp_c0,28,21,optimal,16.374999999999986,True,
GCF_001430865.1,136,128,100,DM_atp_c0,23,16,optimal,2.5,True,
GCF_001431725.1,169,190,256,DM_atp_c0,28,21,optimal,12.500000000000012,True,
GCF_001432245.1,157,179,165,DM_atp_c0,29,22,optimal,10.499999999999998,True,
GCF_001433715.1,163,179,170,DM_atp_c0,27,20,optimal,9.392857142857135,True,
GCF_001488575.1,137,144,140,DM_atp_c0,23,16,optimal,0.0,False,
GCF_001499615.1,163,186,183,DM_atp_c0,29,22,optimal,9.750000000000004,True,
GCF_001499655.1,131,128,108,DM_atp_c0,23,16,optimal,7.750000000000003,True,
GCF_001507645.1,146,145,136,DM_atp_c0,25,18,optimal,1.6500000000000026,True,
GCF_001484605.1,155,175,229,DM_atp_c0,27,20,optimal,10.607142857142849,True,
GCF_001484685.1,98,91,81,DM_atp_c0,21,14,optimal,1.0,True,
GCF_001484705.1,160,181,260,DM_atp_c0,28,21,optimal,16.374999999999957,True,
GCF_001484935.1,160,177,171,DM_atp_c0,28,21,optimal,8.000000000000004,True,
GCF_001315015.1,182,205,288,DM_atp_c0,26,19,optimal,14.432692307692282,True,
GCF_001318295.1,110,99,59,DM_atp_c0,20,13,optimal,0.0,False,
GCF_001318345.1,145,144,137,DM_atp_c0,26,19,optimal,5.624999999999998,True,
GCF_001399775.1,134,135,119,DM_atp_c0,21,14,optimal,0.16666666666666757,True,
GCF_001414055.1,153,157,171,DM_atp_c0,23,16,optimal,6.020833333333334,True,
GCF_001420855.1,163,190,203,DM_atp_c0,28,21,optimal,16.125000000000007,True,
GCF_001420915.1,161,171,168,DM_atp_c0,26,19,optimal,11.074999999999994,True,
GCF_001420975.1,162,184,325,DM_atp_c0,28,21,optimal,13.500000000000005,True,
GCF_001534665.1,113,99,50,DM_atp_c0,22,15,optimal,0.0,False,
GCF_001534765.1,143,157,131,DM_atp_c0,26,19,optimal,4.250000000000009,True,
GCF_001535545.1,132,129,91,DM_atp_c0,23,16,optimal,0.0,False,
GCF_001542565.1,156,183,202,DM_atp_c0,27,20,optimal,11.812499999999995,True,
GCF_001442755.1,158,180,189,DM_atp_c0,27,20,optimal,8.298076923076922,True,
GCF_001442785.1,156,169,178,DM_atp_c0,25,18,optimal,9.91666666666665,True,
GCF_001442805.1,158,174,171,DM_atp_c0,28,21,optimal,12.232142857142872,True,
GCF_001442815.2,146,168,135,DM_atp_c0,26,19,optimal,12.249999999999993,True,
GCF_001514455.1,175,205,275,DM_atp_c0,32,21,optimal,17.12499999999999,True,
GCF_001517405.1,171,198,207,DM_atp_c0,28,21,optimal,17.624999999999996,True,
GCF_001518795.1,124,119,91,DM_atp_c0,22,15,optimal,4.0,True,
GCF_001518815.1,165,190,215,DM_atp_c0,28,21,optimal,12.232142857142858,True,
GCF_001518835.1,172,206,272,DM_atp_c0,31,22,optimal,17.124999999999996,True,
GCF_001518995.2,150,159,153,DM_atp_c0,25,18,optimal,8.374999999999998,True,
GCF_001521855.1,133,132,120,DM_atp_c0,25,18,optimal,2.3750000000000004,True,
GCF_001523745.2,168,191,225,DM_atp_c0,28,21,optimal,12.875000000000007,True,
GCF_001543285.1,131,122,94,DM_atp_c0,22,15,optimal,3.999999999999999,True,
GCF_001543325.1,145,144,142,DM_atp_c0,22,15,optimal,4.839285714285712,True,
GCF_001543345.1,110,105,78,DM_atp_c0,23,16,optimal,3.0000000000000004,True,
GCF_001544015.1,149,157,198,DM_atp_c0,25,16,optimal,6.9999999999999964,True,
GCF_001545095.1,117,112,100,DM_atp_c0,21,14,optimal,3.0000000000000013,True,
GCF_001545155.1,164,183,217,DM_atp_c0,26,19,optimal,4.928571428571428,True,
GCF_001547735.1,145,137,131,DM_atp_c0,23,16,optimal,1.5000000000000013,True,
GCF_001547755.1,125,115,106,DM_atp_c0,23,16,optimal,3.874999999999999,True,
